Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
1,Wednesday,21,work_flow_4,File_28,0.0809514854,1
1,Wednesday,21,work_flow_4,File_29,0.081736819,1
1,Wednesday,21,work_flow_4,File_24,0.0791523195,1
1,Wednesday,21,work_flow_4,File_25,0.0803068863,1
1,Wednesday,21,work_flow_4,File_27,0.0600073198,1
1,Wednesday,21,work_flow_4,File_26,0.0611932926,1
1,Wednesday,21,work_flow_0,File_4,0.1384531065,1
1,Wednesday,21,work_flow_0,File_5,0.1398530424,1
1,Wednesday,21,work_flow_0,File_0,0.1403801615,1
1,Wednesday,21,work_flow_0,File_2,0.1398652542,1
1,Wednesday,21,work_flow_0,File_1,0.1412435659,1
1,Wednesday,21,work_flow_0,File_3,0.1363475097,1
1,Thursday,1,work_flow_1,File_8,0,0
1,Thursday,1,work_flow_1,File_6,0,0
1,Thursday,1,work_flow_1,File_11,0,0
1,Thursday,1,work_flow_2,File_17,0,0
1,Thursday,1,work_flow_3,File_19,0,0
1,Thursday,1,work_flow_1,File_7,0,0
1,Thursday,1,work_flow_1,File_9,0,0
1,Thursday,1,work_flow_1,File_10,0,0
1,Thursday,1,work_flow_3,File_21,0,0
1,Thursday,1,work_flow_3,File_23,0,0
1,Thursday,1,work_flow_2,File_16,0,0
1,Thursday,1,work_flow_3,File_22,0,0
1,Thursday,1,work_flow_2,File_15,0,0
1,Thursday,1,work_flow_2,File_13,0,0
1,Thursday,1,work_flow_2,File_14,0.0425810948,1
1,Thursday,1,work_flow_3,File_20,0.003117296,1
1,Thursday,1,work_flow_2,File_12,0.0410384191,1
1,Thursday,1,work_flow_3,File_18,0.0011671143,1
1,Thursday,1,work_flow_4,File_28,0.0605130854,1
1,Thursday,1,work_flow_4,File_29,0.0596539178,1
1,Thursday,1,work_flow_4,File_24,0.0566416659,1
1,Thursday,1,work_flow_4,File_25,0.0755643619,1
1,Thursday,1,work_flow_4,File_27,0.0818788914,1
1,Thursday,1,work_flow_4,File_26,0.0797106183,1
1,Thursday,1,work_flow_0,File_4,0.0817774886,1
1,Thursday,1,work_flow_0,File_5,0.0600184427,1
1,Thursday,1,work_flow_0,File_0,0.0809475915,1
1,Thursday,1,work_flow_0,File_2,0.0612048384,1
1,Thursday,1,work_flow_0,File_1,0.0781431898,1
1,Thursday,1,work_flow_0,File_3,0.0800349524,1
1,Thursday,5,work_flow_1,File_8,0,0
1,Thursday,5,work_flow_1,File_6,0,0
1,Thursday,5,work_flow_1,File_11,0,0
1,Thursday,5,work_flow_3,File_19,0,0
1,Thursday,5,work_flow_1,File_7,0,0
1,Thursday,5,work_flow_1,File_9,0,0
1,Thursday,5,work_flow_1,File_10,0,0
1,Thursday,5,work_flow_3,File_21,0,0
1,Thursday,5,work_flow_3,File_22,0,0
1,Thursday,5,work_flow_2,File_14,0,0
1,Thursday,5,work_flow_2,File_17,0.0389143051,1
1,Thursday,5,work_flow_3,File_23,0.0100307157,1
1,Thursday,5,work_flow_2,File_16,0.0774286614,1
1,Thursday,5,work_flow_2,File_15,0.0802693643,1
1,Thursday,5,work_flow_2,File_13,0.0395890755,1
1,Thursday,5,work_flow_3,File_20,0.0044030949,1
1,Thursday,5,work_flow_2,File_12,0.0748085773,1
1,Thursday,5,work_flow_3,File_18,0.0004683138,1
1,Thursday,5,work_flow_4,File_28,0.0589201604,1
1,Thursday,5,work_flow_4,File_29,0.0795080054,1
1,Thursday,5,work_flow_4,File_24,0.0606852703,1
1,Thursday,5,work_flow_4,File_25,0.079138087,1
1,Thursday,5,work_flow_4,File_27,0.0797788961,1
1,Thursday,5,work_flow_4,File_26,0.080224717,1
1,Thursday,5,work_flow_0,File_4,0.0793568673,1
1,Thursday,5,work_flow_0,File_5,0.0645916391,1
1,Thursday,5,work_flow_0,File_0,0.0597050691,1
1,Thursday,5,work_flow_0,File_2,0.080745097,1
1,Thursday,5,work_flow_0,File_1,0.0740645148,1
1,Thursday,5,work_flow_0,File_3,0.0794954462,1
1,Thursday,9,work_flow_1,File_8,0,0
1,Thursday,9,work_flow_1,File_6,0,0
1,Thursday,9,work_flow_1,File_11,0,0
1,Thursday,9,work_flow_1,File_7,0,0
1,Thursday,9,work_flow_1,File_9,0,0
1,Thursday,9,work_flow_1,File_10,0,0
1,Thursday,9,work_flow_3,File_19,0.0115719905,1
1,Thursday,9,work_flow_3,File_21,0.0147617826,1
1,Thursday,9,work_flow_3,File_22,0.0148897415,1
1,Thursday,9,work_flow_2,File_14,0.0383797298,1
1,Thursday,9,work_flow_2,File_17,0.0800824279,1
1,Thursday,9,work_flow_3,File_23,0.0178330067,1
1,Thursday,9,work_flow_2,File_16,0.0416788592,1
1,Thursday,9,work_flow_2,File_15,0.0408253174,1
1,Thursday,9,work_flow_2,File_13,0.039210425,1
1,Thursday,9,work_flow_3,File_20,0.0126910604,1
1,Thursday,9,work_flow_2,File_12,0.0794636615,1
1,Thursday,9,work_flow_3,File_18,0.0251270117,1
1,Thursday,9,work_flow_4,File_28,0.1201203646,1
1,Thursday,9,work_flow_4,File_29,0.1172781327,1
1,Thursday,9,work_flow_4,File_24,0.0996159543,1
1,Thursday,9,work_flow_4,File_25,0.0996098722,1
1,Thursday,9,work_flow_4,File_27,0.1183659343,1
1,Thursday,9,work_flow_4,File_26,0.1215314269,1
1,Thursday,9,work_flow_0,File_4,0.1020676597,1
1,Thursday,9,work_flow_0,File_5,0.1001051021,1
1,Thursday,9,work_flow_0,File_0,0.0990676225,1
1,Thursday,9,work_flow_0,File_2,0.081346116,1
1,Thursday,9,work_flow_0,File_1,0.0991624917,1
1,Thursday,9,work_flow_0,File_3,0.0581756597,1
1,Thursday,13,work_flow_1,File_6,0,0
1,Thursday,13,work_flow_2,File_12,0,0
1,Thursday,13,work_flow_1,File_8,0.0204589122,1
1,Thursday,13,work_flow_1,File_11,0.0176201867,1
1,Thursday,13,work_flow_1,File_7,0.0193289691,1
1,Thursday,13,work_flow_1,File_9,0.020470681,1
1,Thursday,13,work_flow_1,File_10,0.0191276655,1
1,Thursday,13,work_flow_3,File_19,0.0175595996,1
1,Thursday,13,work_flow_3,File_21,0.0324893072,1
1,Thursday,13,work_flow_3,File_22,0.0126921657,1
1,Thursday,13,work_flow_2,File_14,0.0404403694,1
1,Thursday,13,work_flow_2,File_17,0.0405915553,1
1,Thursday,13,work_flow_3,File_23,0.0128717716,1
1,Thursday,13,work_flow_2,File_16,0.0849475321,1
1,Thursday,13,work_flow_2,File_15,0.0410756576,1
1,Thursday,13,work_flow_3,File_20,0.0300277615,1
1,Thursday,13,work_flow_3,File_18,0.0244554926,1
1,Thursday,13,work_flow_4,File_28,0.1017219665,1
1,Thursday,13,work_flow_4,File_29,0.0998246641,1
1,Thursday,13,work_flow_4,File_24,0.0981286705,1
1,Thursday,13,work_flow_4,File_25,0.0999277156,1
1,Thursday,13,work_flow_4,File_27,0.0987984884,1
1,Thursday,13,work_flow_4,File_26,0.0613990384,1
1,Thursday,13,work_flow_2,File_13,0.1245375049,2
1,Thursday,13,work_flow_0,File_4,0.159378796,2
1,Thursday,13,work_flow_0,File_5,0.1611490371,2
1,Thursday,13,work_flow_0,File_0,0.160613051,2
1,Thursday,13,work_flow_0,File_2,0.1592339344,2
1,Thursday,13,work_flow_0,File_1,0.1600835334,2
1,Thursday,13,work_flow_0,File_3,0.1607846094,2
1,Thursday,17,work_flow_1,File_6,0,0
1,Thursday,17,work_flow_1,File_8,0,0
1,Thursday,17,work_flow_1,File_11,0,0
1,Thursday,17,work_flow_1,File_7,0,0
1,Thursday,17,work_flow_1,File_9,0,0
1,Thursday,17,work_flow_1,File_10,0,0
1,Thursday,17,work_flow_3,File_19,0,0
1,Thursday,17,work_flow_3,File_21,0.0211770534,1
1,Thursday,17,work_flow_3,File_22,0.0112443709,1
1,Thursday,17,work_flow_3,File_23,0.0126198602,1
1,Thursday,17,work_flow_3,File_20,0.0171644669,1
1,Thursday,17,work_flow_3,File_18,0.0204533051,1
1,Thursday,17,work_flow_4,File_28,0.0800531041,1
1,Thursday,17,work_flow_4,File_29,0.0817696872,1
1,Thursday,17,work_flow_4,File_24,0.0610178591,1
1,Thursday,17,work_flow_4,File_25,0.080683322,1
1,Thursday,17,work_flow_4,File_27,0.0801610382,1
1,Thursday,17,work_flow_4,File_26,0.0794502884,1
1,Thursday,17,work_flow_2,File_12,0.1839733917,2
1,Thursday,17,work_flow_2,File_14,0.1395924073,2
1,Thursday,17,work_flow_2,File_17,0.1824211296,2
1,Thursday,17,work_flow_2,File_16,0.1861185623,2
1,Thursday,17,work_flow_2,File_15,0.1370846089,2
1,Thursday,17,work_flow_2,File_13,0.1816912715,2
1,Thursday,17,work_flow_0,File_4,0.1582913086,2
1,Thursday,17,work_flow_0,File_5,0.1609892889,2
1,Thursday,17,work_flow_0,File_0,0.1618901396,2
1,Thursday,17,work_flow_0,File_2,0.157991357,2
1,Thursday,17,work_flow_0,File_1,0.1574419891,2
1,Thursday,17,work_flow_0,File_3,0.1605019254,2
1,Thursday,21,work_flow_1,File_6,0,0
1,Thursday,21,work_flow_1,File_8,0,0
1,Thursday,21,work_flow_1,File_11,0,0
1,Thursday,21,work_flow_1,File_7,0,0
1,Thursday,21,work_flow_1,File_9,0,0
1,Thursday,21,work_flow_1,File_10,0,0
1,Thursday,21,work_flow_3,File_22,0,0
1,Thursday,21,work_flow_3,File_19,0.0038018467,1
1,Thursday,21,work_flow_3,File_21,0.0046883469,1
1,Thursday,21,work_flow_3,File_23,0.0038850758,1
1,Thursday,21,work_flow_3,File_20,0.0031463103,1
1,Thursday,21,work_flow_3,File_18,0.0037322258,1
1,Thursday,21,work_flow_4,File_28,0.0803587516,1
1,Thursday,21,work_flow_4,File_29,0.0612286853,1
1,Thursday,21,work_flow_4,File_24,0.0823584128,1
1,Thursday,21,work_flow_4,File_25,0.0784647266,1
1,Thursday,21,work_flow_4,File_27,0.08331245,1
1,Thursday,21,work_flow_4,File_26,0.0592334789,1
1,Thursday,21,work_flow_2,File_14,0.10778812,1
1,Thursday,21,work_flow_2,File_17,0.0726928404,1
1,Thursday,21,work_flow_2,File_15,0.070982548,1
1,Thursday,21,work_flow_2,File_12,0.1472318776,2
1,Thursday,21,work_flow_2,File_16,0.1952040829,2
1,Thursday,21,work_flow_2,File_13,0.1460303714,2
1,Thursday,21,work_flow_0,File_4,0.1438563249,2
1,Thursday,21,work_flow_0,File_5,0.1430845627,2
1,Thursday,21,work_flow_0,File_0,0.1390533653,2
1,Thursday,21,work_flow_0,File_2,0.1407171047,2
1,Thursday,21,work_flow_0,File_1,0.1381186758,2
1,Thursday,21,work_flow_0,File_3,0.1395901586,2
1,Friday,1,work_flow_1,File_6,0,0
1,Friday,1,work_flow_1,File_8,0,0
1,Friday,1,work_flow_1,File_11,0,0
1,Friday,1,work_flow_1,File_7,0,0
1,Friday,1,work_flow_1,File_9,0,0
1,Friday,1,work_flow_1,File_10,0,0
1,Friday,1,work_flow_3,File_19,0,0
1,Friday,1,work_flow_3,File_20,0,0
1,Friday,1,work_flow_2,File_12,0,0
1,Friday,1,work_flow_3,File_22,0.0107126527,1
1,Friday,1,work_flow_3,File_21,0.0090074489,1
1,Friday,1,work_flow_3,File_23,0.0090953275,1
1,Friday,1,work_flow_3,File_18,0.014528133,1
1,Friday,1,work_flow_4,File_28,0.0408419508,1
1,Friday,1,work_flow_2,File_14,0.0402397997,1
1,Friday,1,work_flow_2,File_15,0.0385585152,1
1,Friday,1,work_flow_2,File_16,0.0394018519,1
1,Friday,1,work_flow_4,File_29,0.0808956876,2
1,Friday,1,work_flow_4,File_24,0.0810417089,2
1,Friday,1,work_flow_4,File_25,0.0568834325,2
1,Friday,1,work_flow_4,File_27,0.0584410132,2
1,Friday,1,work_flow_4,File_26,0.0620442448,2
1,Friday,1,work_flow_2,File_17,0.0774880609,2
1,Friday,1,work_flow_2,File_13,0.0796516011,2
1,Friday,1,work_flow_0,File_4,0.0602846284,2
1,Friday,1,work_flow_0,File_5,0.0601996825,2
1,Friday,1,work_flow_0,File_0,0.0802360723,2
1,Friday,1,work_flow_0,File_2,0.0624391851,2
1,Friday,1,work_flow_0,File_1,0.0613122563,2
1,Friday,1,work_flow_0,File_3,0.0605009261,2
1,Friday,5,work_flow_1,File_6,0,0
1,Friday,5,work_flow_1,File_8,0,0
1,Friday,5,work_flow_1,File_11,0,0
1,Friday,5,work_flow_1,File_7,0,0
1,Friday,5,work_flow_1,File_9,0,0
1,Friday,5,work_flow_1,File_10,0,0
1,Friday,5,work_flow_3,File_23,0,0
1,Friday,5,work_flow_2,File_14,0,0
1,Friday,5,work_flow_2,File_16,0,0
1,Friday,5,work_flow_3,File_19,0.005360989,1
1,Friday,5,work_flow_3,File_20,0.0084243151,1
1,Friday,5,work_flow_2,File_12,0.0395375515,1
1,Friday,5,work_flow_3,File_22,0.0075724096,1
1,Friday,5,work_flow_3,File_21,0.0012172356,1
1,Friday,5,work_flow_3,File_18,0.0057167899,1
1,Friday,5,work_flow_2,File_15,0.0415655893,1
1,Friday,5,work_flow_4,File_24,0.0411880465,1
1,Friday,5,work_flow_4,File_25,0.0397240485,1
1,Friday,5,work_flow_4,File_27,0.0395984975,1
1,Friday,5,work_flow_2,File_17,0.0391003935,1
1,Friday,5,work_flow_0,File_2,0.0390804316,1
1,Friday,5,work_flow_4,File_28,0.0618762908,2
1,Friday,5,work_flow_4,File_29,0.0790688578,2
1,Friday,5,work_flow_4,File_26,0.0789978177,2
1,Friday,5,work_flow_2,File_13,0.0845284199,2
1,Friday,5,work_flow_0,File_4,0.0822669041,2
1,Friday,5,work_flow_0,File_5,0.0832218133,2
1,Friday,5,work_flow_0,File_0,0.0798441222,2
1,Friday,5,work_flow_0,File_1,0.0842840353,2
1,Friday,5,work_flow_0,File_3,0.0775313056,2
1,Friday,9,work_flow_1,File_6,0,0
1,Friday,9,work_flow_1,File_8,0,0
1,Friday,9,work_flow_1,File_11,0,0
1,Friday,9,work_flow_1,File_7,0,0
1,Friday,9,work_flow_1,File_9,0,0
1,Friday,9,work_flow_1,File_10,0,0
1,Friday,9,work_flow_2,File_16,0,0
1,Friday,9,work_flow_2,File_15,0,0
1,Friday,9,work_flow_3,File_23,0.0253970653,1
1,Friday,9,work_flow_2,File_14,0.0360534134,1
1,Friday,9,work_flow_3,File_19,0.0073109812,1
1,Friday,9,work_flow_3,File_20,0.0227082484,1
1,Friday,9,work_flow_2,File_12,0.0403904157,1
1,Friday,9,work_flow_3,File_22,0.0153926782,1
1,Friday,9,work_flow_3,File_21,0.0166254992,1
1,Friday,9,work_flow_3,File_18,0.0109640892,1
1,Friday,9,work_flow_2,File_17,0.0784631791,2
1,Friday,9,work_flow_0,File_2,0.0967139038,2
1,Friday,9,work_flow_4,File_29,0.1022091025,2
1,Friday,9,work_flow_2,File_13,0.0412431296,2
1,Friday,9,work_flow_0,File_4,0.1002927566,2
1,Friday,9,work_flow_0,File_5,0.1015456425,2
1,Friday,9,work_flow_0,File_0,0.102336468,2
1,Friday,9,work_flow_0,File_1,0.1018238038,2
1,Friday,9,work_flow_0,File_3,0.0799726041,2
1,Friday,9,work_flow_4,File_24,0.1228154838,3
1,Friday,9,work_flow_4,File_25,0.1194583615,3
1,Friday,9,work_flow_4,File_27,0.1207163003,3
1,Friday,9,work_flow_4,File_28,0.1184783392,3
1,Friday,9,work_flow_4,File_26,0.1207346554,3
1,Friday,13,work_flow_1,File_6,0,0
1,Friday,13,work_flow_1,File_11,0,0
1,Friday,13,work_flow_1,File_7,0,0
1,Friday,13,work_flow_1,File_9,0,0
1,Friday,13,work_flow_1,File_8,0.0174569138,1
1,Friday,13,work_flow_1,File_10,0.0184830011,1
1,Friday,13,work_flow_3,File_23,0.0243249019,1
1,Friday,13,work_flow_3,File_20,0.0120098251,1
1,Friday,13,work_flow_3,File_22,0.0271159891,1
1,Friday,13,work_flow_3,File_21,0.0129430455,1
1,Friday,13,work_flow_3,File_18,0.0163862539,1
1,Friday,13,work_flow_2,File_16,0.0409273925,2
1,Friday,13,work_flow_2,File_15,0.0780283565,2
1,Friday,13,work_flow_2,File_14,0.0381932643,2
1,Friday,13,work_flow_3,File_19,0.0366418726,2
1,Friday,13,work_flow_2,File_12,0.040653388,2
1,Friday,13,work_flow_2,File_17,0.0411364729,2
1,Friday,13,work_flow_2,File_13,0.0779353781,2
1,Friday,13,work_flow_4,File_28,0.0774756019,2
1,Friday,13,work_flow_0,File_2,0.1591493829,3
1,Friday,13,work_flow_4,File_29,0.098904184,3
1,Friday,13,work_flow_0,File_4,0.1624990539,3
1,Friday,13,work_flow_0,File_5,0.1627025103,3
1,Friday,13,work_flow_0,File_0,0.1592792335,3
1,Friday,13,work_flow_0,File_1,0.1580326183,3
1,Friday,13,work_flow_0,File_3,0.1614206215,3
1,Friday,13,work_flow_4,File_24,0.1034203752,3
1,Friday,13,work_flow_4,File_25,0.1007673516,3
1,Friday,13,work_flow_4,File_27,0.099413264,3
1,Friday,13,work_flow_4,File_26,0.0984404443,3
1,Friday,17,work_flow_1,File_6,0,0
1,Friday,17,work_flow_1,File_11,0,0
1,Friday,17,work_flow_1,File_7,0,0
1,Friday,17,work_flow_1,File_9,0,0
1,Friday,17,work_flow_1,File_8,0,0
1,Friday,17,work_flow_1,File_10,0,0
1,Friday,17,work_flow_3,File_23,0.0237305432,1
1,Friday,17,work_flow_3,File_20,0.0117870931,1
1,Friday,17,work_flow_3,File_22,0.0158805501,1
1,Friday,17,work_flow_3,File_21,0.0215907582,1
1,Friday,17,work_flow_3,File_18,0.0100346967,1
1,Friday,17,work_flow_3,File_19,0.0088844098,1
1,Friday,17,work_flow_4,File_28,0.0844623575,2
1,Friday,17,work_flow_4,File_29,0.0819009755,2
1,Friday,17,work_flow_4,File_24,0.0563259435,2
1,Friday,17,work_flow_4,File_25,0.0813778279,2
1,Friday,17,work_flow_4,File_27,0.0777353086,2
1,Friday,17,work_flow_4,File_26,0.0836056425,2
1,Friday,17,work_flow_2,File_16,0.136770847,3
1,Friday,17,work_flow_2,File_15,0.1399832298,3
1,Friday,17,work_flow_2,File_12,0.1423667788,3
1,Friday,17,work_flow_2,File_17,0.1443196128,3
1,Friday,17,work_flow_2,File_13,0.137448882,3
1,Friday,17,work_flow_0,File_2,0.155813821,3
1,Friday,17,work_flow_0,File_4,0.1590685142,3
1,Friday,17,work_flow_0,File_5,0.159229282,3
1,Friday,17,work_flow_0,File_0,0.1578882223,3
1,Friday,17,work_flow_0,File_1,0.1581347001,3
1,Friday,17,work_flow_0,File_3,0.1589928998,3
1,Friday,21,work_flow_1,File_6,0,0
1,Friday,21,work_flow_1,File_11,0,0
1,Friday,21,work_flow_1,File_7,0,0
1,Friday,21,work_flow_1,File_9,0,0
1,Friday,21,work_flow_1,File_8,0,0
1,Friday,21,work_flow_1,File_10,0,0
1,Friday,21,work_flow_3,File_22,0,0
1,Friday,21,work_flow_3,File_18,0,0
1,Friday,21,work_flow_3,File_19,0,0
1,Friday,17,work_flow_2,File_14,0.1796701137,4
1,Friday,21,work_flow_3,File_23,0.0074685244,1
1,Friday,21,work_flow_3,File_20,0.0120613981,1
1,Friday,21,work_flow_3,File_21,0.0031841025,1
1,Friday,21,work_flow_4,File_28,0.0802013602,2
1,Friday,21,work_flow_4,File_29,0.0806137944,2
1,Friday,21,work_flow_4,File_24,0.0803275917,2
1,Friday,21,work_flow_4,File_25,0.0829800647,2
1,Friday,21,work_flow_4,File_27,0.0609917231,2
1,Friday,21,work_flow_4,File_26,0.078515228,2
1,Friday,21,work_flow_2,File_16,0.0702108477,2
1,Friday,21,work_flow_2,File_12,0.0682016637,2
1,Friday,21,work_flow_2,File_15,0.1169478339,3
1,Friday,21,work_flow_2,File_17,0.1091266257,3
1,Friday,21,work_flow_2,File_13,0.111082792,3
1,Friday,21,work_flow_0,File_2,0.137476095,3
1,Friday,21,work_flow_0,File_4,0.1411395952,3
1,Friday,21,work_flow_0,File_5,0.1203661167,3
1,Friday,21,work_flow_0,File_0,0.1412659389,3
1,Friday,21,work_flow_0,File_1,0.1374828198,3
1,Friday,21,work_flow_0,File_3,0.1405152243,3
1,Saturday,1,work_flow_1,File_6,0,0
1,Saturday,1,work_flow_1,File_11,0,0
1,Saturday,1,work_flow_1,File_7,0,0
1,Saturday,1,work_flow_1,File_9,0,0
1,Saturday,1,work_flow_1,File_8,0,0
1,Saturday,1,work_flow_1,File_10,0,0
1,Saturday,1,work_flow_3,File_18,0,0
1,Saturday,1,work_flow_2,File_16,0,0
1,Saturday,1,work_flow_2,File_12,0,0
1,Saturday,1,work_flow_2,File_15,0,0
1,Saturday,1,work_flow_2,File_17,0,0
1,Saturday,1,work_flow_3,File_22,0.0069633541,1
1,Saturday,1,work_flow_3,File_19,0.0054000253,1
1,Saturday,1,work_flow_2,File_14,0.1092478309,1
1,Saturday,1,work_flow_3,File_23,0.0036500902,1
1,Saturday,1,work_flow_3,File_20,0.0028262119,1
1,Saturday,1,work_flow_3,File_21,0.005765476,1
1,Saturday,1,work_flow_4,File_28,0.114273388,1
1,Saturday,1,work_flow_4,File_29,0.1081455389,1
1,Saturday,1,work_flow_4,File_24,0.0602527885,1
1,Saturday,1,work_flow_4,File_25,0.0917335583,1
1,Saturday,1,work_flow_4,File_27,0.0588596269,1
1,Saturday,1,work_flow_4,File_26,0.111551186,1
1,Saturday,1,work_flow_2,File_13,0.0390622722,1
1,Saturday,1,work_flow_0,File_2,0.0450435018,1
1,Saturday,1,work_flow_0,File_4,0.0679534673,1
1,Saturday,1,work_flow_0,File_5,0.0625420004,1
1,Saturday,1,work_flow_0,File_0,0.0586102335,1
1,Saturday,1,work_flow_0,File_1,0.067153335,1
1,Saturday,1,work_flow_0,File_3,0.0610335623,1
1,Saturday,5,work_flow_1,File_6,0,0
1,Saturday,5,work_flow_1,File_11,0,0
1,Saturday,5,work_flow_1,File_7,0,0
1,Saturday,5,work_flow_1,File_9,0,0
1,Saturday,5,work_flow_1,File_8,0,0
1,Saturday,5,work_flow_1,File_10,0,0
1,Saturday,5,work_flow_3,File_18,0,0
1,Saturday,5,work_flow_2,File_16,0,0
1,Saturday,5,work_flow_2,File_12,0,0
1,Saturday,5,work_flow_2,File_15,0,0
1,Saturday,5,work_flow_2,File_17,0,0
1,Saturday,5,work_flow_3,File_22,0,0
1,Saturday,5,work_flow_2,File_14,0,0
1,Saturday,5,work_flow_3,File_23,0,0
1,Saturday,5,work_flow_3,File_20,0,0
1,Saturday,5,work_flow_3,File_21,0,0
1,Saturday,5,work_flow_3,File_19,0.00142006,1
1,Saturday,5,work_flow_4,File_28,0.198737932,1
1,Saturday,5,work_flow_4,File_29,0.2036018911,1
1,Saturday,5,work_flow_4,File_24,0.150502611,1
1,Saturday,5,work_flow_4,File_25,0.1998342082,1
1,Saturday,5,work_flow_4,File_27,0.149492351,1
1,Saturday,5,work_flow_4,File_26,0.1995507978,1
1,Saturday,5,work_flow_2,File_13,0.0012524041,1
1,Saturday,5,work_flow_0,File_2,0.0189225728,1
1,Saturday,5,work_flow_0,File_4,0.0200784234,1
1,Saturday,5,work_flow_0,File_5,0.0196303423,1
1,Saturday,5,work_flow_0,File_0,0.0206884284,1
1,Saturday,5,work_flow_0,File_1,0.0153098012,1
1,Saturday,5,work_flow_0,File_3,0.0167993332,1
1,Saturday,9,work_flow_1,File_6,0,0
1,Saturday,9,work_flow_1,File_11,0,0
1,Saturday,9,work_flow_1,File_7,0,0
1,Saturday,9,work_flow_1,File_9,0,0
1,Saturday,9,work_flow_1,File_8,0,0
1,Saturday,9,work_flow_1,File_10,0,0
1,Saturday,9,work_flow_2,File_16,0,0
1,Saturday,9,work_flow_2,File_12,0,0
1,Saturday,9,work_flow_2,File_15,0,0
1,Saturday,9,work_flow_2,File_17,0,0
1,Saturday,9,work_flow_2,File_14,0,0
1,Saturday,9,work_flow_3,File_20,0,0
1,Saturday,9,work_flow_3,File_21,0,0
1,Saturday,9,work_flow_3,File_19,0,0
1,Saturday,9,work_flow_2,File_13,0,0
1,Saturday,9,work_flow_3,File_18,0.0023214511,1
1,Saturday,9,work_flow_3,File_22,0.0005690956,1
1,Saturday,9,work_flow_3,File_23,0.0023457833,1
1,Saturday,9,work_flow_0,File_2,0.0334194609,1
1,Saturday,9,work_flow_0,File_4,0.0294783159,1
1,Saturday,9,work_flow_0,File_5,0.0297507853,1
1,Saturday,9,work_flow_0,File_0,0.0302461722,1
1,Saturday,9,work_flow_0,File_1,0.0331643328,1
1,Saturday,9,work_flow_0,File_3,0.0347072258,1
1,Saturday,9,work_flow_4,File_28,0.5007166844,2
1,Saturday,9,work_flow_4,File_29,0.5001519216,2
1,Saturday,9,work_flow_4,File_24,0.499721711,2
1,Saturday,9,work_flow_4,File_25,0.5007574632,2
1,Saturday,9,work_flow_4,File_27,0.5017161149,2
1,Saturday,9,work_flow_4,File_26,0.4984781141,2
1,Saturday,13,work_flow_1,File_9,0,0
1,Saturday,13,work_flow_1,File_10,0,0
1,Saturday,13,work_flow_2,File_16,0,0
1,Saturday,13,work_flow_2,File_12,0,0
1,Saturday,13,work_flow_2,File_15,0,0
1,Saturday,13,work_flow_2,File_14,0,0
1,Saturday,13,work_flow_2,File_13,0,0
1,Saturday,13,work_flow_3,File_18,0,0
1,Saturday,13,work_flow_1,File_6,0.018799546,1
1,Saturday,13,work_flow_1,File_11,0.0201408191,1
1,Saturday,13,work_flow_1,File_7,0.0427979541,1
1,Saturday,13,work_flow_1,File_8,0.0215403092,1
1,Saturday,13,work_flow_2,File_17,0.0017001725,1
1,Saturday,13,work_flow_3,File_20,0.0106521129,1
1,Saturday,13,work_flow_3,File_21,0.0062414264,1
1,Saturday,13,work_flow_3,File_19,0.0007902285,1
1,Saturday,13,work_flow_3,File_22,0.005042042,1
1,Saturday,13,work_flow_3,File_23,0.001376273,1
1,Saturday,13,work_flow_0,File_2,0.0762887301,1
1,Saturday,13,work_flow_0,File_4,0.0783708278,1
1,Saturday,13,work_flow_0,File_5,0.0815286046,1
1,Saturday,13,work_flow_0,File_0,0.0786006596,1
1,Saturday,13,work_flow_0,File_1,0.0795983664,1
1,Saturday,13,work_flow_0,File_3,0.081006244,1
1,Saturday,13,work_flow_4,File_28,0.2993911878,2
1,Saturday,13,work_flow_4,File_29,0.3504178186,2
1,Saturday,13,work_flow_4,File_24,0.3501786864,2
1,Saturday,13,work_flow_4,File_25,0.3504291305,2
1,Saturday,13,work_flow_4,File_27,0.3496186501,2
1,Saturday,13,work_flow_4,File_26,0.3504431109,2
1,Saturday,17,work_flow_1,File_9,0,0
1,Saturday,17,work_flow_1,File_10,0,0
1,Saturday,17,work_flow_2,File_16,0,0
1,Saturday,17,work_flow_2,File_12,0,0
1,Saturday,17,work_flow_2,File_15,0,0
1,Saturday,17,work_flow_1,File_6,0,0
1,Saturday,17,work_flow_1,File_11,0,0
1,Saturday,17,work_flow_1,File_7,0,0
1,Saturday,17,work_flow_1,File_8,0,0
1,Saturday,17,work_flow_3,File_21,0,0
1,Saturday,17,work_flow_3,File_19,0,0
1,Saturday,17,work_flow_2,File_14,0.0032604934,1
1,Saturday,17,work_flow_2,File_13,0.0041301907,1
1,Saturday,17,work_flow_3,File_18,0.0012827914,1
1,Saturday,17,work_flow_2,File_17,0.002779913,1
1,Saturday,17,work_flow_3,File_20,0.0033977994,1
1,Saturday,17,work_flow_3,File_22,0.0050884435,1
1,Saturday,17,work_flow_3,File_23,0.008191155,1
1,Saturday,17,work_flow_0,File_2,0.0805820824,1
1,Saturday,17,work_flow_0,File_4,0.0796091509,1
1,Saturday,17,work_flow_0,File_5,0.0782766141,1
1,Saturday,17,work_flow_0,File_0,0.0764784187,1
1,Saturday,17,work_flow_0,File_1,0.0813496693,1
